conversation_id,message,sentiment
74,Hey there what do you know about the prime minister of the UK?,Curious to dive deeper
74,I don't know that much actually. He has a cat though.,Curious to dive deeper
74,I love the name of the cat. The name is Chief Mouser of the cabinet office LOL can't say I like cats though haha,Surprised
74,Hilarious. What happens if someone is allergic?,Curious to dive deeper
74,I am actually allergic to cats. And that's a great question haha do you know who Helena Bonham Carter is?,Curious to dive deeper
74," yeah, she was in Fight Club, other than that I don't remember many of the movies with her. ",Curious to dive deeper
74,Apparently she's related to the prime minister of the United Kingdom during World War I. That's very bizarre,Surprised
74,Really? That is pretty weird. Did you know if you hit 100 in japan they give you a silver cup?,Curious to dive deeper
74,I did not know that. It's funny that so many people turned 100 they had to find a way to make cheaper cups though haha,Surprised
74," Hilarious, at least they are healthy there. ",Curious to dive deeper
74,That's true they're definitely not giving those Awards away in the United States haha. I do like that Norway donated a billion dollars to save the Amazon rainforest though that's very nice of them,Happy
74," Yeah, that seems interesting, do they do a lot of business there? ",Curious to dive deeper
74,I'm not sure actually. They might have just donated it because they're nice. Unlike The guy who sold the Eiffel Tower twice who definitely just wanted the money haha,Surprised
74," That's hilarious, he wasn't even the owner. Did you know Johnny Depp directed the film brave? ",Curious to dive deeper
74,Oh I didn't know that. Have you seen that movie is it any good?,Curious to dive deeper
74," I haven't actually. LOL BTW, apparently 86% of the land in Nevada is owned by the US Government. ",Curious to dive deeper
74,Wow that is a lot. Very strange that Johnny Depp is making a movie about dr suess. But I think he would be great for the role,Curious to dive deeper
74," I think that may have already have been released, but maybe I am wrong. ",Curious to dive deeper
74,It does sound familiar. Have you seen the movie Edward Scissorhands? Apparently Johnny Depp only says about 200 words,Curious to dive deeper
74," It's been a very long time, but yeah I saw it. Now that I think about it, he barely speaks in that film! ",Curious to dive deeper
74,You're right. I do love that movie a lot though. It's a great winter movie. Johnny Depp seems like a nice guy. He adopted his one-eyed horse from the movie Sleepy Hollow when he heard it was going to be put down,Happy
75," hi, do you like johnny depp?",Curious to dive deeper
75," Hi, how are you? Who is Johnny Depp? A singer? An athlete?",Neutral
75," He is an actor. He is the one that directed the movie The Brave, if you have seen it",Curious to dive deeper
75,I have not seen it. Is it about brave people or an Indian brave? Is he an American Indian?,Neutral
75,I think he might be partly american indigenous. I am not sure though.,Curious to dive deeper
75,Is he pretty ethnic? I think he'd have to be pretty ethnic to pull that off. Not like Elvis. Was Johnny a friend of Nic Cage?,Curious to dive deeper
75,He might be I am not sure. He even adopted the one eyed horse that was in the movie saleepy hollow,Curious to dive deeper
75,A one-eyed horse? That sounds odd. What is so charming about Cyclops the Horse? I guess you would have to put an eyepatch over one of the eyes.,Neutral
75,They were going to put the horse down so he wanted to save it,Curious to dive deeper
75," I guess he had a place for keeping horses. Do you know much about government? I am not a fan of government. It seems like a useful invention, much like a one-eyed horse.",Neutral
75,Me either but I do find it strange that the govnerment owns 86% of the land in Nevada,Curious to dive deeper
75,I figure the gov't must be up to something in that Nevada desert. War games? Alien spaceports?,Neutral
75,I have no idea they are certainly using it for something. Did you ever play nintendo?,Curious to dive deeper
75,I played a bit. I warn't into them games. I had other chores to attend to on the farm/prison where I growed up. You? Did you play them games?,Curious to dive deeper
75,Sounds rough. Do you know about wikileaks?,Curious to dive deeper
75," I applied for a job there, but they didn't hire me. Said my background wasn't suspicious enough. ",Neutral
75,Hahhaha that is funny. did you know they figured out the government is trying to destroy them,Curious to dive deeper
75," Well, they are Wikileaks, so they have a list of enemies pretty long. ",Neutral
75,Yes that makes sense. Did you know a man in france sold the eiffer tower twice?,Curious to dive deeper
75," That man could probably sell the govt's land in Nevada for us! Well, I've had a swell time chatting!",Neutral
75," Same here, have a good one.",Happy
76,Hi! Did you know the Prime Minister of Australia's position isn't actually in their constitution but only exists through custom? I find that surprising!,Surprised
76,Wow I didn't know that. I also didn't know that the Prime Minister selects and then can dismiss members of the cabinet. I always wondered what they did,Surprised
76," It's a little strange, isn't it? But on a lighter note, a radio station prank called Queen Elizabeth II back in 95, pretending to be Jean Chretien who was the Prime Minister of Canada back then. Ha!",Happy
76," That is very strange. Do you know who Helena Bonham Carter is? She was in the Harry Potter movies, but anyway she is the great-granddaughter of a prime minister",Surprised
76," Is that so? I wonder if she used her family to become an actress? Ha! Well in Japan, their Prime Minister sends their residents a silver cup when they turn 100 to celebrate it. Problem is, so many are turning 100 now, they're having to find ways to make cheaper cups. That's a good thing though!",Happy
76," That is a good thing! What do you think about Wikileaks by the way? Apparently the government try to destroy them, but Wikileaks just leaked their plans LOL",Happy
76," That's kind of ironic, isn't it? I wonder if Wikileaks will tell us what the government does with the 86% of Nevada's land that they own?",Curious to dive deeper
76," That is a good question. Maybe it is Area 51 that they own haha? It's also crazy to think that Norway donated a billion dollars to help save the rainforest, I wonder if they own the land or just donated it",Surprised
76,That's a good question. I'm glad they're taking action to protect the rainforests though! Did you ever hear about the guy in France who posed as a government official and sold the Eiffel Tower twice? It's like how did he pull that off? Someone like him could sell fire in hell! Ha!,Surprised
76,Haha yes a very talented salesman for sure! Definitely a scam too. What do you think about the actor Johnny Depp by the way? He likes to live in France,Curious to dive deeper
76,Does he really? I think he's a great actor. Although I'm not sure about his directing skills as I still haven't seen The Brave that he directed back in 1997!,Neutral
76," No I've never even heard of that movie. I do know that gives a good actor, I loved him in Edward Scissorhands even though he only said 196 words",Surprised
76,That is weird to have so few lines like that! I can't believe Gene Wilder didn't watch the Willy Wonka remake because he didn't want to be disappointed in Depp. That is a little disappointing to me.,Sad
76,Yes that is disappointing. I hope that Johnny Depp goes through with making a biopic about dr. Seuss. That would actually be my first choice for a person to play him,Happy
76," Agreed. That would be cool to see. I mean, I think that film would earn him another academy award nomination. I mean, He's already been nominated for three!",Neutral
76," Yes that is impressive! He seems like a nice guy, he adopted a one-eyed horse in one of his movies because they were going to put it down, that's nice thing to do",Happy
76," That's a very nice and humane thing to do! He's certainly come a long way since his rise in the 1980s with 21 Jump Street, hasn't he?",Happy
76," Yes absolutely! It's crazy that he was born in 1963, I remember when he was just a young man",Surprised
76,Absolutely! Back when he was just becoming a teen idol before going on to win Best Actor at both the Golden Globes and the Screen Actor's Guild Awards!,Neutral
76,Yes absolutely! I never knew that he was actually named John Christopher Depp II though. I wonder if his dad was also an actor?,Curious to dive deeper
76," I wonder that as well now that you mention it! Hey, maybe one day he'll run for a position in the government! Ha! I'm sure he's wise enough to know each government has a constitution in place which as you know is a statement of its philosophies and principles! Well it was great chatting with you! Have a good evening, friend!",Neutral
77," How's it going, do you watch Horror films? The first ones were inspired by Edgar Allan Poe and Mary Shelley",Curious to dive deeper
77," I love horror movies, I am a stephen king fan!",Curious to dive deeper
77,It's kinda strange Stephen King considers bambi a horror movie,Surprised
77," Right, it must have made him so scared as a kid. I think about the shining sometimes, good movie. The boy in the movie didnt know it was a horror movie until years later",Curious to dive deeper
77,I'm surprised the boy from the shinning couldn't figure out he was in a horror movie from the scenes with the bloody elevator and creepy twins,Surprised
77," right, or the guy breaking down the door. I wonder how the movie was at the box office",Curious to dive deeper
77," Probably pretty scary, apparently you can burn more than 180 calories watching a horror movie",Surprised
77,Dang I need to watch like 10 per night for my diet since I don't do anything else lol,Curious to dive deeper
77,Watching horror movies also makes viewing abstract art more enjoyable too,Neutral
77," I wonder how that works, do you know the science behind it?",Curious to dive deeper
77," I have no clue, probably something to do with psychology that makes abstract art more enjoyable after a horror movie",Neutral
77," I bet. You know what else is scary, Treasure Island by disney only made 309 dollars on a 15000000 dollar budget!",Curious to dive deeper
77," Yea, that is pretty horrible. Treasure Planet by Disney was also a huge box office flop",Neutral
77," sorry I meant treasure planet lol. Silence of the lambs came out on valentines day, imagine that date? lol",Curious to dive deeper
77,Well it couldn't of been that bad since Silence of the lambs made 270 million at the box office,Neutral
77," for sure, I mean bringing your date to it! Almost as crazy as disney almost shutting down their studios because of sleeping beauty failing",Curious to dive deeper
77," That is crazy. Do you like Tom Hanks, he's grossed over 8.5 billion at the box office",Curious to dive deeper
77," Man, he should be in every movie at that much money! Youre guaranteed to make money at that rate i think",Curious to dive deeper
77," Yea, Tom Hanks is the highest all-time box office draw",Neutral
77," That is amazing, great actor! good chatting with you!",Curious to dive deeper
77,Have a good one,Neutral
78,Good Morning! Do you like to watch horror films?,Surprised
78," Hi, how are you? I am not really a fan of the genre, though I have some favorites.",Neutral
78,What are some of your favorite ones? Stephen king considers Bambi one haha.,Surprised
78," King was just a kid, to be fair. That movie could be scary to a tiny child. He then turned his fright into a profession.",Neutral
78,You're right on that one. Did you know you can burn 180 calories watching one?,Surprised
78," I suppose that I could try to lose weight that way. It might be easier to exercise. I like a couple of films, but after the first viewing, they are not as scary.",Neutral
78,Just do a marathon one day of watching them and you'll be set. Have you seen the Shining? The boy actor didn't even know it was a horror film until years later.,Happy
78,I liked the Shining. King wrote a great story and it translated well to the screen. I am surprised by the kid though. What did he think it was?,Neutral
78,That is a good question. You would think watching the cinematography alone would let you know it was one!,Surprised
78,I wonder if he ever saw the film while he was a kid. I think maybe his parents wouldn't let him.,Neutral
78,That could be it! Did you know no woman has ever been nominated for best cinematography at the oscars?,Surprised
78," That is a shame. I don't know how many women cinematographers there are, but probably not enough. There should be more.",Neutral
78,I agree with you! Especially with the box office at what it is. I would hate to work for the movie Trojan Wars. They made only 309 dollars on a budget of 15 million!,Surprised
78," Movies are such a crapshoot. There is no magic formula for success. Stars, special FX, marketing. Doesn't matter.",Neutral
78," They really are, even with the big names. Tom Hanks has earned 8.5 billion in film earnings for his movies.",Happy
78,He is a bankable star. People love him. But he also works with certain people regularly. Spielberg. Zemeckis. They are capable directors.,Neutral
78,Oh for sure! Have you seen Disney's Treasure Planet? That was one of the most expensive box office flops ever.,Surprised
78,I did not. Was that animated? Usually animated stuff is pretty good. I'm surprised.,Neutral
78," I am surprised too, especially with the Disney name attached to it!",Surprised
78,I guess a lot depends on the director. I don't know who directed Treasure Planet.,Neutral
78,I am going to google that now. Have a good day!,Surprised
79,Are you a soccer or tennis fan?,Curious to dive deeper
79," Well I personally prefer tennis, but I also like lacrosse, did you hear about the spring all met boys lacrosse team?",Curious to dive deeper
79," No, what was that?",Curious to dive deeper
79," Well they want a lot of Awards this year, and I think they're going to do even better next year",Happy
79,I will have to follow them. Tennis is fun too. a black man won the us open in 1968 and no other black man has since then. That would be award worthy,Curious to dive deeper
79," Yes they should make a movie about him! it's interesting to that until 1978 you could use any object as a tennis racket, that sounds dangerous",Surprised
79,That would be hilarious to see what some  people came up with. What would  you use? lol,Curious to dive deeper
79,I would use a rocket launcher LOL just kidding. do you watch soccer at all? Apparently soccer makes more than all other sports combined,Curious to dive deeper
79," Lol that would be perfect, no opponent means you  win everytime! ",Curious to dive deeper
79," That's a great point! Did you know that table tennis is the name of the actual sport, and that ping pong is only the name of the company that sells the table tennis equipment?",Surprised
79," I did not know that, wow! Mind blown! Back to soccer, did you have a favorite team in the world cup?",Curious to dive deeper
79,No I don't. I really don't like soccer I think it's boring LOL it's weird to me that the Super Bowl is smaller than soccer's biggest events,Surprised
79," it is boring, but it is kind of fun to watch one week per 4 years lol. I liked Brazil",Curious to dive deeper
79," Well soccer is a good exercise though, apparently a player will run about 7 miles per game, that's good for burning calories",Surprised
79," so good, they always have tight bodies lol. There was a german soccer player who donated 300000 euros to help pay for surgeries in brazil",Curious to dive deeper
79," That's really nice of him! What a nice guy, why do you think Greenland can't join FIFA? Apparently it's because they can't grow green grass LOL",Surprised
79," lol, that is a valid point but don't you think they could use turf? That is a little wrong i think ",Curious to dive deeper
79," Yep I agree it seems stupid. I don't know why they need to play on grass specifically, did you hear about the longest tennis point of all time?",Curious to dive deeper
79,I didn't what was that?,Curious to dive deeper
79," I was asking about the longest point in pro tennis, apparently it lasted for 29 minute straight, it was a 600 shot rally, that's incredible",Surprised
79," Wow, great chatting with you!",Curious to dive deeper
80,Hello,Curious to dive deeper
80,Hi. Do you play tennis?,Curious to dive deeper
80," I used to and love it.  Polo shirts were originally invented for tennis by famous player rene ""the crocodile"" lacoste and only later adopted by polo players",Curious to dive deeper
80,I once watched a match where single point lasted nearly 30 minutes. It was historic,Neutral
80," Wow, They used a helicopter to dry the grass tennis courts for the 1969 us open",Curious to dive deeper
80,I remember when players could use just about everything for a racket except the kitchen sink,Neutral
80," Haha, The longest match in tennis history went on for 11 hours and was spread over 3 days.",Curious to dive deeper
80,Do you know who played in that match?,Neutral
80," No, I sure don't.  I bet they were worn out though.",Curious to dive deeper
80,Tennis players make quite a bit of money if they win a tournament but not as much as soccer players,Neutral
80," Yes, they do.  On another note, did you know that the rapper drake graduated high school on october 2012 at the age of 25",Happy
80,That is a little late isn't it or do Canadians graduate at a later age?,Curious to dive deeper
80," Haha, that is very late.  Probably a ssllooww learner.  The beat of drake's song ""hotline bling"" is actually sampled from timmy thomas' 1972 hit ""why we can't live together"".",Curious to dive deeper
80,I absolutely love his music!,Happy
80," During a uk tour in 2011, drake spent an Obscene amount of money'' on first editions of children's classic books  Charlotte's web' and  Winnie the pooh'.",Surprised
80,I wonder why he would do that. He doesn't seem like he is into reading seeing as though he graduated high school so late,Surprised
80," Good question.  After hearing eminem's verse on drake's song forever, kanye west took two days and cancelled appointments to rewrite his.",Curious to dive deeper
80,Didn't Drake do some acting when he was younger?,Curious to dive deeper
80,Yes.  Drake initially gained recognition as an actor on the teen drama television series Degrassi: The Next Generation in the early 2000s.,Surprised
80," They named a college after him too, didn't they?",Neutral
80,I'm not sure about that.,Curious to dive deeper
80,I'm gonna go listen to his album on YouTube now.,Neutral
81," Hello,  how are you doing? Soccer makes more money than football, basketball, baseball, golf, tennis and hockey combined.",Surprised
81," Hello, I'm doing great. Have you ever watched the variation that has three teams, instead of two?",Curious to dive deeper
81,Nope.  Did you know Jon stewart was a skilled soccer player in college and represented the us at the pan american maccabi games in brazil in 1983.,Neutral
81," I do not follow soccer, I do remember reading about the German player who donated his bonus so 23 kids could have surgery.",Surprised
81," Wow so generous!  thats amazing! Americans call it ""soccer"" because it was slang for association football",Neutral
81,I find it fascinating that they used to dry the tennis couts for the 69' US Open with helicopters. I would have loved to see that.,Happy
81,Seems like a huge expense lol,Neutral
81," I didn't know the rapper Drake, was Canadian, did you?",Surprised
81," Yes. During a uk tour in 2011, drake spent an ""obscene amount of money'' on first editions of children's classic books 'charlotte's web' and 'winnie the pooh'.",Neutral
81," That's sweet, and it's interesting that he chose to graduate at 25, instead of getting his GED.",Surprised
81," Yeah,  maybe he really liked his friends that were still in the high school. ",Neutral
81," Kanye is so sensitive, I cannot believe that he actually cancelled appointments to rewrite his part of a song with Drake, after hearing Eminiem's verse.",Curious to dive deeper
81," Yeah,  he definitely is sensitive. ",Neutral
81," Did you watch the show Degrassi? He was an actor on it, I've never heard of it.",Happy
81,I've heard of it never watched it though.  Is that Disney?,Neutral
81," I'm not sure, as I've never watched it, even though it was on for seven years.",Surprised
81,The rapper drake visited drake university in the middle of the night after students gave up trying to get him to visit during a tour stop.,Neutral
81," That's funny, I bet he made their night. I was surprised to hear that he is signed with Lil' Wayne's label, instead of Dre's Death Row.",Happy
81," Yes,  that was very interesting,  although either way he still would've made a lot of money",Neutral
81," I think One Dance is my favorite by him, it's also one of his most popular.",Happy
81," me too,  that song was great!  good talking to you ",Neutral
82," Hi, do you know anything about lacrosse?",Happy
82," Hello there, I don't know too much I will say, how about you",Curious to dive deeper
82,Not a ton... I love sports though so I could get into it if I needed to. Do you like any other sports?,Happy
82," Yeah same here, I like to be able to at least play every sport just a bit once. Do you follow tennis at all?",Curious to dive deeper
82,I do. I used to play a lot but not any more. Do you play too?,Curious to dive deeper
82," I have tried to play a few times, but that game is pretty tough.  Did you know you could use any object as a racket until 1978?  Wonder if anyone ever used anything strange. ",Curious to dive deeper
82,Probably but not in serious competitions. A tennis player actually invented the polo! Who knew!,Surprised
82," Lol, that is pretty funny, and now they have the polo players on there, I bet the company wants people to think they invented them. ",Curious to dive deeper
82," The player was Rene ""The crocodile"" lacoste. His company uses the alligator and is called Lacoste still!",Surprised
82," That is awesome, yeah I still see the alligator shirts around a bit these days.  What a cool name!",Curious to dive deeper
82,They use helicopters to dry us open tennis courts. Who knew!,Surprised
82,I heard about that!  During a major tournament or something right?,Curious to dive deeper
82," Yeah, the US open. Seems like they should have been more prepared.",Happy
82," Yeah, but, to me that is pretty good improvisation for whoever came with that idea. ",Curious to dive deeper
82,Agreed. I work in recreation facilities and would not have thought of calling in a helicopter for any of my isssues.,Happy
82,Right same here (if i did work in that area).  Do you know what the longest rally was in tennis history?,Curious to dive deeper
82,I have no idea. How long?,Curious to dive deeper
82," It was a 643 shot rally that went on for almost 30 minutes!  That is insane, those people must have been tired after that one lol. ",Curious to dive deeper
82,I know. The longest match in history was 11 hours over 3 days!,Surprised
82," Holy cow, I wonder how many people that started watching that match actually finished?",Curious to dive deeper
82," I would have fallen asleep, all three days! Nice chatting with you!",Happy
83,Hello there. Have you ever played the guitar or piano?,Happy
83,no. I would have liked to play but never did. Fan of guitar players from the 60s and 70s,Curious to dive deeper
83," oh nice! That reminds me, Eddie van Halen actually set a studio speaker on fire from playing the guitar solo for Beat It, ",Surprised
83,I have heard that. Hendrix set his guitar on fire at Woodstock.,Happy
83," That just shows how badass they are, haha! The best guitarists are the ones that set stuff on fire from playing... or have a phd in astrophysics like the one from Queen.",Happy
83,Yes. He is a smart guy.,Happy
83,Do you know how to play the guitar?,Curious to dive deeper
83,No. I wish that I did,Sad
83," Same here. Whenever i watch people, it looks so easy to pick up and learn... until you actually try to learn and realize its alot harder than it looks hah. Taking the time to build up muscles in your fingers is hard work.",Surprised
83,Its a great musical instrument,Happy
83,This is true. That statement also goes well with piano's. There's so many talented artists out there that can play the piano and guitar. Did you know that Freddie Mercury used the same piano to record Bohemian rhapsody as paul mccartney used to record hey jude? That must be a super lucky piano.,Curious to dive deeper
83,Yes. That piano must be worth a bit of money,Surprised
83,I could only imagine. I wonder where they keep that piano.,Neutral
83,it should be in the rock and roll hall of fame,Happy
83,As it should be. It would be so awesome to see it in person.,Neutral
83,A long time ago at the fillmore east I saw grand funk railroad. Talk about loud and sparks flying,Happy
83,Oh nice! I haven't heard of that band until now. What is some popular songs that they have? I want to look them up and give them a listen.,Curious to dive deeper
83," Were an American band, Im your Captain, Some kind of wonderful, are some hits they had in the 1970s",Happy
83," Cool! I'm listening to Were an American band right now, i reeeeaally love the guitar playing!",Surprised
83,Mark Farner i think was lead guitar,Happy
83,Nice! Well thank you for opening up my ears to some new awesome music. Now i got some new stuff to listen to. It's been a pleasure chatting with you about guitars and piano's. :),Happy
84,The Hypocrites put on really amusing stage productions!,Happy
84," Yes, I would love to go and check Pirates, Pinafore and the Mikado",Happy
84,i heard that the group does them as a pajama party!,Surprised
84,That is a living dream. A pajama party and a live satirical operetta with talented musician clowns. that is something else,Happy
84,The use of a pillow pit might be a little bit disturbing for some!,Fearful
84,It might. And it is nice they start with sweet dreams from Eurythmics,Happy
84,live players doing popular music like Dream On as part of the show is surprising!,Surprised
84," They play with music and even with toys. They did release beach balls in pirates of penzance, fun",Happy
84,They also swap genders in the production of Pinafore.,Happy
84," the price is not expensive, $30 to $74",Happy
84," Not unexpected, given that the theater only holds 100 or so people.",Surprised
84,How much do you like jazz,Happy
84," I dig it.    Jazz is a music genre that originated in the African-American communities of New Orleans, United States",Happy
84," It  is fascinating, comes from ragtime and blues and it is called the Classical music of America",Happy
84," Cool jazz developed near the end of the 1940s, and is more modern.",Curious to dive deeper
84,It did spread around the world and gave origin to different styles around the world,Happy
84," It has spread so there is now a programming language in which the programs are written in musical composition, and functional programs have jazz-like harmonies.",Surprised
84,Great! I also love the dance-oriented swing big bands like the Kansas city jazz,Happy
84," Many people, even Clint eastwood are lifelong jazz enthusiasts, and scored several films, including million dollar baby",Surprised
84," Cool, it is funny that rapper Tupac Shakur studied jazz, acting and poetry.. but became a rapper.",Happy
84,People are often multitalented!    Thanks for the chat!,Surprised
85,Did you know that Jazz music originated in New Orleans?,Curious to dive deeper
85,Hello - I did not know that. Do you like jazz music?,Surprised
85," It began in the early 1900's there and became really popular in the 1920's. I like all styles of music actually.  Rock music, pop music, country, I like it all. ",Curious to dive deeper
85,That's pretty cool. Jazz trumpeters grew goatees to provide comfort while playing.,Surprised
85,That's interesting to know!  There's different styles of jazz...Gypsy jazz and Kansas City jazz.,Curious to dive deeper
85,I didn't know they had those two different styles. That's really cool.,Surprised
85,Yes.  Clint Eastwood is a lifelong jazz fan!,Happy
85,That's cool. A Harlem woman has held free jazz concerts in her apartment for 20 years now.,Surprised
85,Neat!  I bet that is a pain to drag up the guitars and piano  up there.,Happy
85,I bet so too. Pakistan has a jazz orchestra.,Surprised
85,Interesting.  I don't think of jazz when I think of Pakistan.,Curious to dive deeper
85," Me either lol. Eddie Van Halen set his studio speakers on fire when he recorded the guitar solo for ""beat it"".",Surprised
85,Whoa!  His playing was literally on fire.  lol  Brian May from Queen uses coins as guitar picks.,Happy
85,That's cool I've heard of people using coins before.,Surprised
85,It probably would give it a different sound I would think since you're strumming the strings with a metal and not plastic pick.,Surprised
85,I bet you're right on that. He also has a PHD in astrophysics.,Surprised
85,Interesting.  The guitarist from Pink Floyd turned a houseboat into a recording studio.  Crazy stuff.,Happy
85,That's funny. A group climb Britain's highest mountain back in 2006 and found a piano on top.,Surprised
85,I couldn't even imagine the ordeal it would have been for whomever had to take that piano up there originally.  An aluminum grand piano weighs 356 pounds and that's light compared to a regular piano.,Surprised
85,Wow that's much lighter compared to a regular one.,Surprised
85,Freddie Mercury used the same piano to record Bohemian Rhapsody that Paul McCartney used to record Hey Jude.,Happy
85,Good talking to you!,Happy
86,Do you like the piano?,Curious to dive deeper
86," Yes, I like the piano. I don't know how to play it, but I think that it works well in many kinds of music.",Neutral
86," There is an aluminum grand piano that weight 356 pounds, Im guessing thats pretty light for a piano like that one",Curious to dive deeper
86,True. That was the one on the Hindenburg. Probably sounded pretty tinny. Aluminum. Hm.,Neutral
86," Probably yeah, theres another cool fact about a piano, a group of climbers find one in the strangest of places",Curious to dive deeper
86,I wonder why someone put a piano up there. Did they play it? Did they want others to play it? How did they put it there?,Neutral
86," I have no idea how it got there, that is a big mystery can you imagine reaching the top and theres a piano right there",Curious to dive deeper
86," A mystery, like the  mysterious mute man  found wandering the streets in England in 2005 and could only communicate via piano",Neutral
86," I didnt hear about that mute man, sounds like an interesting anecdote",Curious to dive deeper
86," Almost as strange as Richard Nixon's piano concerto, which he wrote and performed it live on the Tonight Show",Neutral
86,He did? I dint know he played the piano what other instruments do you like maybe the guitar?,Curious to dive deeper
86," The guitar is totally rad man. I dig it. Since its debut in 1949, the Les Paul Gibson es-175 guitar has never gone out of production.",Neutral
86," I like Eddie Van Halen I heard the studio got on fire with one of his solos, so much power in that guitar",Surprised
86,He really can shred. Setting the amp on fire! Great! Brian May of Queen built his guitar out of parts from an old fireplace and his mother's knitting needle.,Neutral
86," How the level of skill and the determination to become a guitarist, he also has a PHD in astrophysics, really intelligent man",Curious to dive deeper
86," True. Cornell university researchers built the world's smallest guitar,played by a laser, about the size of a red blood cell. I bet Brian May could figure out a way to play that guitar.",Neutral
86,I bet he can he can put that PHD in astrophysics and his mad skills as a guitarist to work I think his one of the greatest of all time,Curious to dive deeper
86,The bio-pic of Freddie Mercury did well at the Oscars. Rami Malek won Best Actor. I guess Queen is finally getting recognized by Hollywood.,Neutral
86," He won the Oscar right, I thought he nailed it, he was great on that movie, that movie made me cry",Sad
86," Great guitar and piano playing too. Anyway, thanks for the chat!",Neutral
86," I agree and also great songs in the movie, the actor that plays Brian May also looks really alike",Curious to dive deeper
87,hELLO,Curious to dive deeper
87,Hi there!,Curious to dive deeper
87," Did you know that on april 18, 1930, the bbc decided there was no news worth reporting, so they broadcast piano music instead.",Curious to dive deeper
87," Really, wow! I wonder how many people had TV then?",Surprised
87,Good question.  Freddie mercury used the same piano to record bohemian rhapsody as paul mccartney used to record hey jude,Curious to dive deeper
87,cool! ever hears of Eurovision?,Curious to dive deeper
87," No, what's that?",Curious to dive deeper
87,Song Contest in england.,Curious to dive deeper
87,Oh ok.  In 2006 a group of climbers reached the top of britain's highest mountain and found a piano,Curious to dive deeper
87,neat! apparently the competition away from its usual reliance on over-the-top spectacle.,Curious to dive deeper
87,An aluminum grand piano was built for the lounge of the airship hindenburg. it weighed only 356 pounds.,Curious to dive deeper
87,Wow! I did not know that! Portuguese broadcaster RTP had stripped the Eurovision stage of the walls of LED screens that have become ubiquitous backdrops in recent years.,Curious to dive deeper
87," When eddie van halen recorded the guitar solo for ""beat it"" he literally set the studio speakers on fire.",Neutral
87,Oh my gosh! DO you like Jazz?,Curious to dive deeper
87," No, not really.  You?",Neutral
87," Some, but Jazz is a music genre that originated in the African-American communities of New Orleans.",Curious to dive deeper
87," There is a programming language in which the programs are written in musical composition, and functional programs have jazz-like harmonies.",Curious to dive deeper
87," I had no idea! Jazz has roots in West African cultural and musical expression,",Curious to dive deeper
87,A harlem woman has held free jazz concerts at her apartment every sunday for 20 years. top performers occasionally stop by.,Neutral
87," Thats neat! New Orleans jazz began in the early 1910s, combining earlier brass-band marches, French quadrilles, biguine, ragtime and blues with collective polyphonic improvisation.",Curious to dive deeper
87,Pakistan has a jazz orchestra that is currently topping the charts.,Curious to dive deeper
87," Clint eastwood is a lifelong jazz enthusiast, pianist, and scored several films, including million dollar baby.",Curious to dive deeper
87,Clint Eastwood movies are awesome,Curious to dive deeper
87,they are/ I like grand Torino especially. what is your fave?,Curious to dive deeper
87,That's great one.  Unforgiven was awesome,Curious to dive deeper
87,I'll have to look that one up! Jazz trumpeters grew goatees as it provided comfort when playing.,Curious to dive deeper
87,I didn't realize that.  That's very interesting.  Thanks for the chat.,Curious to dive deeper
87,You too! Have a good day!,Curious to dive deeper
87,Thanks have a great day as well,Neutral
87,Matthew bellamy from the band muse holds the guinness world record for most guitars smashed on a tour.,Surprised
88," Hello, Do you enjoy Jazz?",Curious to dive deeper
88," Hi! I do not have much experience with it, and I hope to rememdy that when we go to New Orleans later this year. I hear that is where it originated.",Curious to dive deeper
88," Yes, it did!! I have been there! You will love it! Lots of music and energy...It was developed from the blues and ragtime.",Happy
88,I guess Pakistan has a very good jazz orchestra.,Neutral
88," Really, I didn't know they like Jazz, that's interesting! Did you know Jazz trumpeters like to wear a goatee? It gives comfort when playing. Makes sense.",Surprised
88," I better not tell my son, or he will be trying to play my daughter's sax. Clint Eastwood is a jazz fan, and scored several films.",Surprised
88," Yes, I heard he is a lifelong pianist! Very cool..In Harlem, in a woman's apartment for 20 years she holds Jazz concerts. Sometimes top performers stop by! ",Surprised
88," I would love to live in that neighborhood. There is a computer program that writes in musical compositions, do you know the name of it?",Curious to dive deeper
88,No what? Did you know there is a piano at the top of Britain's highest mountain? I would like to see that!,Surprised
88,I would have loved to have been in the studio when Eddie Van Halen set the speakers on fire.,Surprised
88,I know pretty crazy!! Like when MJ caught his hair on fire! My goodness what's with the fire? I was interested to know about the computer program you mentioned?,Surprised
88,He was recording a solo for Beat It.,Neutral
88," Yes, hmmm seems like MJ's songs can cause fires! lol I think it would be pretty interesting to be on Pink Floyd's houseboat called Astroria!  It's a recording studio.",Happy
88,It's funny the sound that using coins as guitar picks lends to a song. Queens' guitarist does that.,Curious to dive deeper
88," Yes, he likes the English sixpence.  Did you know Queen's guitarist has a PHD in astrophysics! Talented and smart.",Surprised
88," I would love to have seen the piano made out of aluminum, it was on the Hindenburg.",Neutral
88," Really, yes that would be interesting to see. There must be a picture somewhere? ",Surprised
88," I would think there would be. I thought the piano was an older instrument, it was invented in 1700's, not really that old.",Curious to dive deeper
88," True, I love to hike, I can't imagine climbing to the top of Britain's highest mountain and finding a piano! I wonder how it holds up in the elements? Maybe it was just there for a time?",Surprised
88," That is insane. I want to know more about those who hiked up there, carrying it. Why did they do it?",Curious to dive deeper
